image_path,label_numeric,data_split
photos\2069.jpg,1,test
photos\2070.jpg,1,train
photos\2071.jpg,1,val
photos\2072.jpg,1,train
photos\2073.jpg,1,val
photos\2074.jpg,1,train
photos\2075.jpg,1,test
photos\2076.jpg,1,val
photos\2077.jpg,1,val
photos\2078.jpg,1,train
photos\2079.jpg,1,train
photos\2080.jpg,1,train
photos\2081.jpg,1,train
photos\2082.jpg,1,val
photos\2083.jpg,1,val
photos\2084.jpg,1,train
photos\2085.jpg,1,train
photos\2086.jpg,1,test
photos\2087.jpg,1,train
photos\2088.jpg,1,train
photos\2089.jpg,1,test
photos\2090.jpg,1,train
photos\2091.jpg,1,train
photos\2092.jpg,1,train
photos\2093.jpg,1,train
photos\2094.jpg,1,train
photos\2095.jpg,1,val
photos\2096.jpg,1,train
photos\2097.jpg,1,train
photos\2098.jpg,1,train
photos\2099.jpg,1,train
photos\2100.jpg,1,train
photos\2101.jpg,1,val
photos\2102.jpg,1,test
photos\2103.jpg,1,train
photos\2104.jpg,1,train
photos\2105.jpg,1,train
photos\2106.jpg,1,val
photos\2107.jpg,1,train
photos\2108.jpg,1,train
photos\2109.jpg,1,train
photos\2110.jpg,1,val
photos\2111.jpg,1,train
photos\2112.jpg,1,train
photos\2113.jpg,1,train
photos\2114.jpg,1,train
photos\2115.jpg,1,train
photos\2116.jpg,1,train
photos\2117.jpg,1,train
photos\2118.jpg,1,train
photos\2119.jpg,1,train
photos\2120.jpg,1,train
photos\2121.jpg,1,train
photos\2122.jpg,1,train
photos\2123.jpg,1,val
photos\2124.jpg,1,train
photos\2125.jpg,1,train
photos\2126.jpg,1,val
photos\2127.jpg,1,train
photos\2128.jpg,1,train
photos\2129.jpg,1,val
photos\2130.jpg,1,train
photos\2131.jpg,1,train
photos\2132.jpg,1,train
photos\2133.jpg,1,train
photos\2134.jpg,1,val
photos\2135.jpg,1,train
photos\2136.jpg,1,test
photos\2137.jpg,1,train
photos\2138.jpg,1,val
photos\2139.jpg,1,train
photos\2140.jpg,1,test
photos\2141.jpg,1,train
photos\2142.jpg,1,test
photos\2143.jpg,1,val
photos\2144.jpg,1,val
photos\2145.jpg,1,train
photos\2146.jpg,1,val
photos\2147.jpg,1,test
photos\2148.jpg,1,train
photos\2149.jpg,1,train
photos\2150.jpg,1,train
photos\2151.jpg,1,val
photos\2152.jpg,1,train
photos\2153.jpg,1,val
photos\2154.jpg,1,train
photos\2155.jpg,1,train
photos\2156.jpg,1,train
photos\2157.jpg,1,val
photos\2158.jpg,1,train
photos\2159.jpg,1,val
photos\2160.jpg,1,train
photos\2161.jpg,1,test
photos\2162.jpg,1,train
photos\2163.jpg,1,train
photos\2164.jpg,1,train
photos\2165.jpg,1,train
photos\2166.jpg,1,val
photos\2167.jpg,1,train
photos\2168.jpg,1,train
photos\2169.jpg,1,train
photos\2170.jpg,1,test
photos\2171.jpg,1,train
photos\2172.jpg,1,train
photos\2173.jpg,1,train
photos\2174.jpg,1,val
photos\2175.jpg,1,train
photos\2176.jpg,1,train
photos\2177.jpg,1,train
photos\2178.jpg,1,train
photos\2179.jpg,1,train
photos\2180.jpg,1,train
photos\2181.jpg,1,val
photos\2182.jpg,1,train
photos\2183.jpg,1,test
photos\2184.jpg,1,train
photos\2185.jpg,1,train
photos\2186.jpg,1,train
photos\2187.jpg,1,train
photos\2188.jpg,1,val
photos\2189.jpg,1,train
photos\2190.jpg,1,train
photos\2191.jpg,1,train
photos\2192.jpg,1,test
photos\2193.jpg,1,val
photos\2194.jpg,1,val
photos\2195.jpg,1,train
photos\2196.jpg,1,train
photos\2197.jpg,1,train
photos\2198.jpg,1,test
photos\2199.jpg,1,test
photos\2200.jpg,1,test
photos\2201.jpg,1,test
photos\2202.jpg,1,val
photos\2203.jpg,1,train
photos\2204.jpg,1,train
photos\2205.jpg,1,train
photos\2206.jpg,1,test
photos\2207.jpg,1,train
photos\2208.jpg,1,val
photos\2209.jpg,1,train
photos\2210.jpg,1,train
photos\2211.jpg,1,train
photos\2212.jpg,1,train
photos\2213.jpg,1,train
photos\2214.jpg,1,train
photos\2215.jpg,1,test
photos\2216.jpg,1,train
photos\2217.jpg,1,train
photos\2218.jpg,1,val
photos\2219.jpg,1,train
photos\2220.jpg,1,val
photos\2221.jpg,1,val
photos\2222.jpg,1,train
photos\2223.jpg,1,train
photos\2224.jpg,1,train
photos\2225.jpg,1,val
photos\2226.jpg,1,train
photos\2227.jpg,1,train
photos\2228.jpg,1,train
photos\2229.jpg,1,train
photos\2230.jpg,1,train
photos\2231.jpg,1,train
photos\2232.jpg,1,val
photos\2233.jpg,1,train
photos\2234.jpg,1,train
photos\2235.jpg,1,train
photos\2236.jpg,1,test
photos\2237.jpg,1,train
photos\2238.jpg,1,test
photos\2239.jpg,1,train
photos\2240.jpg,1,val
photos\2241.jpg,1,train
photos\2242.jpg,1,train
photos\2243.jpg,1,train
photos\2244.jpg,1,train
photos\2245.jpg,1,train
photos\2246.jpg,1,train
photos\2247.jpg,1,train
photos\2248.jpg,1,train
photos\2249.jpg,1,train
photos\2250.jpg,1,train
photos\2251.jpg,1,train
photos\2252.jpg,1,train
photos\2253.jpg,1,train
photos\2254.jpg,1,test
photos\2255.jpg,1,train
photos\2256.jpg,1,test
photos\2257.jpg,1,train
photos\2258.jpg,1,train
photos\2259.jpg,1,train
photos\2260.jpg,1,train
photos\2261.jpg,1,train
photos\2262.jpg,1,val
photos\2263.jpg,1,train
photos\2264.jpg,1,train
photos\2265.jpg,1,test
photos\2266.jpg,1,test
photos\2267.jpg,1,train
photos\2268.jpg,1,test
photos\2269.jpg,1,train
photos\2270.jpg,1,train
photos\2271.jpg,1,train
photos\2272.jpg,1,train
photos\2273.jpg,1,val
photos\2274.jpg,1,train
photos\2275.jpg,1,train
photos\2276.jpg,1,val
photos\2277.jpg,1,train
photos\2278.jpg,1,test
photos\2279.jpg,1,test
photos\2280.jpg,1,train
photos\2281.jpg,1,val
photos\2282.jpg,1,train
photos\2283.jpg,1,train
photos\2284.jpg,1,train
photos\2285.jpg,1,train
photos\2286.jpg,1,train
photos\2287.jpg,1,val
photos\2288.jpg,1,train
photos\2289.jpg,1,train
photos\2290.jpg,1,train
photos\2291.jpg,1,train
photos\2292.jpg,1,train
photos\2293.jpg,1,train
photos\2294.jpg,1,train
photos\2295.jpg,1,test
photos\2296.jpg,1,train
photos\2297.jpg,1,val
photos\2298.jpg,1,train
photos\2299.jpg,1,train
photos\2300.jpg,1,train
photos\2301.jpg,1,test
photos\2302.jpg,1,test
photos\2303.jpg,1,train
photos\2304.jpg,1,train
photos\2305.jpg,1,train
photos\2306.jpg,1,val
photos\2307.jpg,1,train
photos\2308.jpg,1,train
photos\2309.jpg,1,train
photos\2310.jpg,1,train
photos\2311.jpg,1,train
photos\2312.jpg,1,test
photos\2313.jpg,1,train
photos\2314.jpg,1,train
photos\2315.jpg,1,train
photos\2316.jpg,1,train
photos\2317.jpg,1,train
photos\2318.jpg,1,test
photos\2319.jpg,1,train
photos\2320.jpg,1,train
photos\2321.jpg,1,train
photos\2322.jpg,1,train
photos\2323.jpg,1,train
photos\2324.jpg,1,train
photos\2325.jpg,1,test
photos\2326.jpg,1,train
photos\2327.jpg,1,val
photos\2328.jpg,1,test
photos\2329.jpg,1,train
photos\2330.jpg,1,train
photos\2331.jpg,1,train
photos\2332.jpg,1,test
photos\2333.jpg,1,train
photos\2334.jpg,1,train
photos\2335.jpg,1,train
photos\2336.jpg,1,train
photos\2337.jpg,1,test
photos\2338.jpg,1,train
photos\2339.jpg,1,train
photos\2340.jpg,1,train
photos\2341.jpg,1,train
photos\2342.jpg,1,train
photos\2343.jpg,1,train
photos\2344.jpg,1,test
photos\2345.jpg,1,train
photos\2346.jpg,1,train
photos\2347.jpg,1,train
photos\2348.jpg,1,train
photos\2349.jpg,1,train
photos\2350.jpg,1,train
photos\2351.jpg,1,train
photos\2352.jpg,1,train
photos\2353.jpg,1,test
photos\2354.jpg,1,train
photos\2355.jpg,1,train
photos\2356.jpg,1,train
photos\2357.jpg,1,train
photos\2358.jpg,1,val
photos\2359.jpg,1,train
photos\2360.jpg,1,train
photos\2361.jpg,1,train
photos\2362.jpg,1,test
photos\2363.jpg,1,train
photos\2364.jpg,1,test
photos\2365.jpg,1,train
photos\2366.jpg,1,train
photos\2367.jpg,1,train
photos\2368.jpg,1,val
photos\2369.jpg,1,test
photos\2370.jpg,1,train
photos\2371.jpg,1,val
photos\2372.jpg,1,val
photos\2373.jpg,1,train
photos\2374.jpg,1,train
photos\2375.jpg,1,train
photos\2376.jpg,1,train
photos\2377.jpg,1,train
photos\2378.jpg,1,train
photos\2379.jpg,1,train
photos\2380.jpg,1,train
photos\2381.jpg,1,train
photos\2382.jpg,1,train
photos\2383.jpg,1,train
photos\2384.jpg,1,train
photos\2385.jpg,1,train
photos\2386.jpg,1,test
photos\2387.jpg,1,val
photos\2388.jpg,1,train
photos\2389.jpg,1,test
photos\2390.jpg,1,train
photos\2391.jpg,1,train
photos\2392.jpg,1,test
photos\2393.jpg,1,train
photos\2394.jpg,1,test
photos\2395.jpg,1,val
photos\2396.jpg,1,val
photos\2397.jpg,1,train
photos\2398.jpg,1,train
photos\2399.jpg,1,train
photos\2400.jpg,1,train
photos\2401.jpg,1,train
photos\2402.jpg,1,train
photos\2403.jpg,1,val
photos\2404.jpg,1,train
photos\2405.jpg,1,train
photos\2406.jpg,1,train
photos\2407.jpg,1,train
photos\2408.jpg,1,val
photos\2409.jpg,1,train
photos\2410.jpg,1,train
photos\2411.jpg,1,train
photos\2412.jpg,1,train
photos\2413.jpg,1,train
photos\2414.jpg,1,train
photos\2415.jpg,1,train
photos\2416.jpg,1,train
photos\2417.jpg,1,train
photos\2418.jpg,1,train
photos\2419.jpg,1,val
photos\2420.jpg,1,val
photos\2421.jpg,1,train
photos\2422.jpg,1,train
photos\2423.jpg,1,train
photos\2424.jpg,1,train
photos\2425.jpg,1,train
photos\2426.jpg,1,train
photos\2427.jpg,1,train
photos\2428.jpg,1,val
photos\2429.jpg,1,val
photos\2430.jpg,1,train
photos\2431.jpg,1,train
photos\2432.jpg,1,train
photos\2433.jpg,1,test
photos\2434.jpg,1,test
photos\2435.jpg,1,val
photos\2436.jpg,1,test
photos\2437.jpg,1,train
photos\2438.jpg,1,train
photos\2439.jpg,1,train
photos\2440.jpg,1,train
photos\2441.jpg,1,train
photos\2442.jpg,1,train
photos\2443.jpg,1,train
photos\2444.jpg,1,train
photos\2445.jpg,1,val
photos\2446.jpg,1,val
photos\2447.jpg,1,train
photos\2448.jpg,1,train
photos\2449.jpg,1,train
photos\2450.jpg,1,test
photos\2451.jpg,1,test
photos\2452.jpg,1,train
photos\2453.jpg,1,train
photos\2454.jpg,1,train
photos\2455.jpg,1,test
photos\2456.jpg,1,test
photos\2457.jpg,1,train
photos\2458.jpg,1,val
photos\2459.jpg,1,val
photos\2460.jpg,1,train
photos\2461.jpg,1,val
photos\2462.jpg,1,train
photos\2463.jpg,1,train
photos\2464.jpg,1,train
photos\2465.jpg,1,train
photos\2466.jpg,1,train
photos\2467.jpg,1,train
photos\2468.jpg,1,train
photos\2469.jpg,1,train
photos\2470.jpg,1,train
photos\2471.jpg,1,train
photos\2472.jpg,1,train
photos\2473.jpg,1,train
photos\2474.jpg,1,train
photos\2475.jpg,1,train
photos\2476.jpg,1,train
photos\2477.jpg,1,train
photos\2478.jpg,1,train
photos\2479.jpg,1,train
photos\2480.jpg,1,test
photos\2481.jpg,1,train
photos\2482.jpg,1,train
photos\2483.jpg,1,train
photos\2484.jpg,1,train
photos\2485.jpg,1,train
photos\2486.jpg,1,test
photos\2487.jpg,1,train
photos\2488.jpg,1,train
photos\2489.jpg,1,train
photos\2490.jpg,1,test
photos\2491.jpg,1,train
photos\2492.jpg,1,test
photos\2493.jpg,1,val
photos\2494.jpg,1,train
photos\2495.jpg,1,train
photos\2496.jpg,1,train
photos\2497.jpg,1,train
photos\2498.jpg,1,val
photos\2499.jpg,1,train
photos\2500.jpg,1,train
photos\2501.jpg,1,train
photos\2502.jpg,1,train
photos\2503.jpg,1,val
photos\2504.jpg,1,val
photos\2505.jpg,1,val
photos\2506.jpg,1,train
photos\2507.jpg,1,train
photos\2508.jpg,1,train
photos\2509.jpg,1,train
photos\2510.jpg,1,val
photos\2511.jpg,1,train
photos\2512.jpg,1,test
photos\2513.jpg,1,train
photos\2514.jpg,1,train
photos\2515.jpg,1,train
photos\2516.jpg,1,train
photos\2517.jpg,1,train
photos\2518.jpg,1,train
photos\2519.jpg,1,test
photos\2520.jpg,1,train
photos\2521.jpg,1,test
photos\2522.jpg,1,test
photos\2523.jpg,1,train
photos\2524.jpg,1,train
photos\2525.jpg,1,test
photos\2526.jpg,1,train
photos\2527.jpg,1,train
photos\2528.jpg,1,train
photos\2529.jpg,1,train
photos\2530.jpg,1,train
photos\2531.jpg,1,train
photos\2532.jpg,1,val
photos\2533.jpg,1,test
photos\2534.jpg,1,train
photos\2535.jpg,1,train
photos\2536.jpg,1,val
photos\2537.jpg,1,val
photos\2538.jpg,1,test
photos\2539.jpg,1,train
photos\2540.jpg,1,val
photos\2541.jpg,1,train
photos\2542.jpg,1,val
photos\2543.jpg,1,train
photos\2544.jpg,1,train
photos\2545.jpg,1,test
photos\2546.jpg,1,train
photos\2547.jpg,1,val
photos\2548.jpg,1,train
photos\2549.jpg,1,train
photos\2550.jpg,1,train
photos\2551.jpg,1,train
photos\2552.jpg,1,train
photos\2553.jpg,1,train
photos\2554.jpg,1,train
photos\2555.jpg,1,train
photos\2556.jpg,1,val
photos\2557.jpg,1,test
photos\2558.jpg,1,test
photos\2559.jpg,1,test
photos\2560.jpg,1,test
photos\2561.jpg,1,train
photos\2562.jpg,1,train
photos\2563.jpg,1,train
photos\2564.jpg,1,train
photos\2565.jpg,1,train
photos\2566.jpg,1,test
photos\2567.jpg,1,train
photos\2568.jpg,1,train
photos\2569.jpg,1,test
photos\2570.jpg,1,val
photos\2571.jpg,1,val
photos\2572.jpg,1,val
photos\2573.jpg,1,test
photos\2574.jpg,1,train
photos\2575.jpg,1,train
photos\2576.jpg,1,train
photos\2577.jpg,1,train
photos\2578.jpg,1,train
photos\2579.jpg,1,train
photos\2580.jpg,1,train
photos\2581.jpg,1,train
photos\2582.jpg,1,train
photos\2583.jpg,1,train
photos\2584.jpg,1,train
photos\2585.jpg,1,val
photos\2586.jpg,1,val
photos\2587.jpg,1,train
photos\2588.jpg,1,val
photos\2589.jpg,1,train
photos\2590.jpg,1,train
photos\2591.jpg,1,val
photos\2592.jpg,1,train
photos\2593.jpg,1,train
photos\2594.jpg,1,train
photos\2595.jpg,1,train
photos\2596.jpg,1,val
photos\2597.jpg,1,train
photos\2598.jpg,1,val
photos\2599.jpg,1,test
photos\2600.jpg,1,train
photos\2601.jpg,1,train
photos\2602.jpg,1,train
photos\2603.jpg,1,train
photos\2604.jpg,1,train
photos\2605.jpg,1,test
photos\2606.jpg,1,train
photos\2607.jpg,1,train
photos\2608.jpg,1,train
photos\2609.jpg,1,train
photos\2610.jpg,1,val
photos\2611.jpg,1,train
photos\2612.jpg,1,train
photos\2613.jpg,1,test
photos\2614.jpg,1,test
photos\2615.jpg,1,train
photos\2616.jpg,1,train
photos\2617.jpg,1,train
photos\2618.jpg,1,test
photos\2619.jpg,1,train
photos\2620.jpg,1,train
photos\2621.jpg,1,train
photos\2622.jpg,1,train
photos\2623.jpg,1,val
photos\2624.jpg,1,train
photos\2625.jpg,1,val
photos\2626.jpg,1,test
photos\2627.jpg,1,val
photos\2628.jpg,1,train
photos\2629.jpg,1,train
photos\2630.jpg,1,train
photos\2631.jpg,1,train
photos\2632.jpg,1,val
photos\2633.jpg,1,train
photos\2634.jpg,1,train
photos\2635.jpg,1,val
photos\2636.jpg,1,train
photos\2637.jpg,1,train
photos\2638.jpg,1,train
photos\2639.jpg,1,train
photos\2640.jpg,1,val
photos\2641.jpg,1,test
photos\2642.jpg,1,train
photos\2643.jpg,1,train
photos\2644.jpg,1,train
photos\2645.jpg,1,train
photos\2646.jpg,1,train
photos\2647.jpg,1,train
photos\2648.jpg,1,train
photos\2649.jpg,1,train
photos\2650.jpg,1,val
photos\2651.jpg,1,train
photos\2652.jpg,1,train
photos\2653.jpg,1,train
photos\2654.jpg,1,train
photos\2655.jpg,1,train
photos\2656.jpg,1,train
photos\2657.jpg,1,train
photos\2658.jpg,1,train
photos\2659.jpg,1,val
photos\2660.jpg,1,val
photos\2661.jpg,1,test
photos\2662.jpg,1,train
photos\2663.jpg,1,train
photos\2664.jpg,1,train
photos\2665.jpg,1,train
photos\2666.jpg,1,train
photos\2667.jpg,1,train
photos\2668.jpg,1,train
photos\2669.jpg,1,train
photos\2670.jpg,1,train
photos\2671.jpg,1,val
photos\2672.jpg,1,train
photos\2673.jpg,1,val
photos\2674.jpg,1,train
photos\2675.jpg,1,train
photos\2676.jpg,1,test
photos\2677.jpg,1,train
photos\2678.jpg,1,train
photos\2679.jpg,1,train
photos\2680.jpg,1,train
photos\2681.jpg,1,test
photos\2682.jpg,1,train
photos\2683.jpg,1,val
photos\2684.jpg,1,train
photos\2685.jpg,1,val
photos\2686.jpg,1,train
photos\2687.jpg,1,train
photos\2688.jpg,1,val
photos\2689.jpg,1,val
photos\2690.jpg,1,train
photos\2691.jpg,1,test
photos\2692.jpg,1,val
photos\2693.jpg,1,train
photos\2694.jpg,1,test
photos\2695.jpg,1,train
photos\2696.jpg,1,test
photos\2697.jpg,1,train
photos\2698.jpg,1,train
photos\2699.jpg,1,test
photos\2700.jpg,1,val
photos\2701.jpg,1,train
photos\2702.jpg,1,test
photos\2703.jpg,1,train
photos\2704.jpg,1,test
photos\2705.jpg,1,train
photos\2706.jpg,1,train
photos\2707.jpg,1,train
photos\2708.jpg,1,train
photos\2709.jpg,1,train
photos\2710.jpg,1,val
photos\2711.jpg,1,train
photos\2712.jpg,1,train
photos\2713.jpg,1,val
photos\2714.jpg,1,train
photos\2715.jpg,1,train
photos\2716.jpg,1,train
photos\2717.jpg,1,train
photos\2718.jpg,1,train
photos\2719.jpg,1,train
photos\2720.jpg,1,train
photos\2721.jpg,1,train
photos\2722.jpg,1,val
photos\2723.jpg,1,train
photos\2724.jpg,1,val
photos\2725.jpg,1,val
photos\2726.jpg,1,train
photos\2727.jpg,1,train
photos\2728.jpg,1,train
photos\2729.jpg,1,train
photos\2730.jpg,1,test
photos\2731.jpg,1,train
photos\2732.jpg,1,test
photos\2733.jpg,1,train
photos\2734.jpg,1,test
photos\2735.jpg,1,test
photos\2736.jpg,1,test
photos\2737.jpg,1,train
photos\2738.jpg,1,val
photos\2739.jpg,1,train
photos\2740.jpg,1,val
photos\2741.jpg,1,train
photos\2742.jpg,1,train
photos\2743.jpg,1,train
photos\2744.jpg,1,train
photos\2745.jpg,1,train
photos\2746.jpg,1,train
photos\2747.jpg,1,val
photos\2748.jpg,1,test
photos\2749.jpg,1,train
photos\2750.jpg,1,train
photos\2751.jpg,1,train
photos\2752.jpg,1,train
photos\2753.jpg,1,train
photos\2754.jpg,1,val
photos\2755.jpg,1,train
photos\2756.jpg,1,train
photos\2757.jpg,1,train
photos\2758.jpg,1,train
photos\2759.jpg,1,train
photos\2760.jpg,1,train
photos\2761.jpg,1,train
photos\2762.jpg,1,train
photos\2763.jpg,1,train
photos\2764.jpg,1,train
photos\2765.jpg,1,train
photos\2766.jpg,1,train
photos\2767.jpg,1,train
photos\2768.jpg,1,test
photos\2769.jpg,1,train
photos\2770.jpg,1,train
photos\2771.jpg,1,train
photos\2772.jpg,1,train
photos\2773.jpg,1,train
photos\2774.jpg,1,test
photos\2775.jpg,1,train
photos\2776.jpg,1,train
photos\2777.jpg,1,train
photos\2778.jpg,1,test
photos\2779.jpg,1,train
photos\2780.jpg,1,train
photos\2781.jpg,1,train
photos\2782.jpg,1,train
photos\2783.jpg,1,train
photos\2784.jpg,1,train
photos\2785.jpg,1,train
photos\2786.jpg,1,train
photos\2787.jpg,1,train
photos\2788.jpg,1,train
photos\2789.jpg,1,train
photos\2790.jpg,1,train
photos\2791.jpg,0,test
photos\2792.jpg,0,train
photos\2793.jpg,0,train
photos\2794.jpg,0,test
photos\2795.jpg,0,train
photos\2796.jpg,0,val
photos\2797.jpg,0,test
photos\2798.jpg,0,test
photos\2799.jpg,0,train
photos\2800.jpg,0,test
photos\2801.jpg,0,train
photos\2802.jpg,0,train
photos\2803.jpg,0,train
photos\2804.jpg,0,val
photos\2805.jpg,0,train
photos\2806.jpg,0,train
photos\2807.jpg,0,train
photos\2808.jpg,0,val
photos\2809.jpg,0,train
photos\2810.jpg,0,train
photos\2811.jpg,0,train
photos\2812.jpg,0,test
photos\2813.jpg,0,train
photos\2814.jpg,0,train
photos\2815.jpg,0,test
photos\2816.jpg,0,train
photos\2817.jpg,0,train
photos\2818.jpg,0,train
photos\2819.jpg,0,train
photos\2820.jpg,0,train
photos\2821.jpg,0,train
photos\2822.jpg,0,train
photos\2823.jpg,0,val
photos\2824.jpg,0,train
photos\2825.jpg,0,test
photos\2826.jpg,0,test
photos\2827.jpg,0,train
photos\2828.jpg,0,train
photos\2829.jpg,0,val
photos\2830.jpg,0,train
photos\2831.jpg,0,train
photos\2832.jpg,0,val
photos\2833.jpg,0,train
photos\2834.jpg,0,train
photos\2835.jpg,0,test
photos\2836.jpg,0,train
photos\2837.jpg,0,train
photos\2838.jpg,0,train
photos\2839.jpg,0,train
photos\2840.jpg,0,train
photos\2841.jpg,0,train
photos\2842.jpg,0,train
photos\2843.jpg,0,test
photos\2844.jpg,0,train
photos\2845.jpg,0,train
photos\2846.jpg,0,train
photos\2847.jpg,0,train
photos\2848.jpg,0,train
photos\2849.jpg,0,train
photos\2850.jpg,0,train
photos\2851.jpg,0,train
photos\2852.jpg,0,train
photos\2853.jpg,0,train
photos\2854.jpg,0,test
photos\2855.jpg,0,train
photos\2856.jpg,0,train
photos\2857.jpg,0,test
photos\2858.jpg,0,train
photos\2859.jpg,0,train
photos\2860.jpg,0,train
photos\2861.jpg,0,val
photos\2862.jpg,0,train
photos\2863.jpg,0,val
photos\2864.jpg,0,train
photos\2865.jpg,0,train
photos\2866.jpg,0,train
photos\2867.jpg,0,train
photos\2868.jpg,0,train
photos\2869.jpg,0,train
photos\2870.jpg,0,train
photos\2871.jpg,0,val
photos\2872.jpg,0,train
photos\2873.jpg,0,val
photos\2874.jpg,0,train
photos\2875.jpg,0,val
photos\2876.jpg,0,train
photos\2877.jpg,0,train
photos\2878.jpg,0,train
photos\2879.jpg,0,train
photos\2880.jpg,0,test
photos\2881.jpg,0,train
photos\2882.jpg,0,train
photos\2883.jpg,0,train
photos\2884.jpg,0,train
photos\2885.jpg,0,test
photos\2886.jpg,0,train
photos\2887.jpg,0,train
photos\2888.jpg,0,test
photos\2889.jpg,0,test
photos\2890.jpg,0,train
photos\2891.jpg,0,val
photos\2892.jpg,0,train
photos\2893.jpg,0,train
photos\2894.jpg,0,train
photos\2895.jpg,0,test
photos\2896.jpg,0,test
photos\2897.jpg,0,train
photos\2898.jpg,0,train
photos\2899.jpg,0,test
photos\2900.jpg,0,train
photos\2901.jpg,0,train
photos\2902.jpg,0,test
photos\2903.jpg,0,train
photos\2904.jpg,0,val
photos\2905.jpg,0,test
photos\2906.jpg,0,test
photos\2907.jpg,0,train
photos\2908.jpg,0,val
photos\2909.jpg,0,train
photos\2910.jpg,0,train
photos\2911.jpg,0,train
photos\2912.jpg,0,train
photos\2913.jpg,0,train
photos\2914.jpg,0,train
photos\2915.jpg,0,val
photos\2916.jpg,0,train
photos\2917.jpg,0,train
photos\2918.jpg,0,train
photos\2919.jpg,0,train
photos\2920.jpg,0,test
photos\2921.jpg,0,train
photos\2922.jpg,0,train
photos\2923.jpg,0,val
photos\2924.jpg,0,val
photos\2925.jpg,0,val
photos\2926.jpg,0,train
photos\2927.jpg,0,val
photos\2928.jpg,0,train
photos\2929.jpg,0,test
photos\2930.jpg,0,train
photos\2931.jpg,0,train
photos\2932.jpg,0,val
photos\2933.jpg,0,train
photos\2934.jpg,0,train
photos\2935.jpg,0,train
photos\2936.jpg,0,train
photos\2937.jpg,0,train
photos\2938.jpg,0,train
photos\2939.jpg,0,train
photos\2940.jpg,0,test
photos\2941.jpg,0,train
photos\2942.jpg,0,train
photos\2943.jpg,0,test
photos\2944.jpg,0,train
photos\2945.jpg,0,train
photos\2946.jpg,0,test
photos\2947.jpg,0,train
photos\2948.jpg,0,train
photos\2949.jpg,0,train
photos\2950.jpg,0,train
photos\2951.jpg,0,test
photos\2952.jpg,0,val
photos\2953.jpg,0,test
photos\2954.jpg,0,test
photos\2955.jpg,0,train
photos\2956.jpg,0,train
photos\2957.jpg,0,train
photos\2958.jpg,0,train
photos\2959.jpg,0,train
photos\2960.jpg,0,train
photos\2961.jpg,0,train
photos\2962.jpg,0,train
photos\2963.jpg,0,train
photos\2964.jpg,0,train
photos\2965.jpg,0,train
photos\2966.jpg,0,val
photos\2967.jpg,0,train
photos\2968.jpg,0,test
photos\2969.jpg,0,train
photos\2970.jpg,0,train
photos\2971.jpg,0,train
photos\2972.jpg,0,train
photos\2973.jpg,0,train
photos\2974.jpg,0,train
photos\2975.jpg,0,train
photos\2976.jpg,0,val
photos\2977.jpg,0,train
photos\2978.jpg,0,test
photos\2979.jpg,0,train
photos\2980.jpg,0,test
photos\2981.jpg,0,train
photos\2982.jpg,0,train
photos\2983.jpg,0,val
photos\2984.jpg,0,train
photos\2985.jpg,0,val
photos\2986.jpg,0,train
photos\2987.jpg,0,train
photos\2988.jpg,0,train
photos\2989.jpg,0,val
photos\2990.jpg,0,train
photos\2991.jpg,0,test
photos\2992.jpg,0,train
photos\2993.jpg,0,train
photos\2994.jpg,0,val
photos\2995.jpg,0,train
photos\2996.jpg,0,train
photos\2997.jpg,0,test
photos\2998.jpg,0,train
photos\2999.jpg,0,val
photos\3000.jpg,0,train
photos\3001.jpg,0,test
photos\3002.jpg,0,val
photos\3003.jpg,0,test
photos\3004.jpg,0,test
photos\3005.jpg,0,train
photos\3006.jpg,0,test
photos\3007.jpg,0,test
photos\3008.jpg,0,train
photos\3009.jpg,0,train
photos\3010.jpg,0,train
photos\3011.jpg,0,train
photos\3012.jpg,0,train
photos\3013.jpg,0,train
photos\3014.jpg,0,test
photos\3015.jpg,0,train
photos\3016.jpg,0,train
photos\3017.jpg,0,train
photos\3018.jpg,0,train
photos\3019.jpg,0,train
photos\3020.jpg,0,train
photos\3021.jpg,0,train
photos\3022.jpg,0,train
photos\3023.jpg,0,train
photos\3024.jpg,0,test
photos\3025.jpg,0,train
photos\3026.jpg,0,train
photos\3027.jpg,0,train
photos\3028.jpg,0,train
photos\3029.jpg,0,train
photos\3030.jpg,0,train
photos\3031.jpg,0,train
photos\3032.jpg,0,train
photos\3033.jpg,0,train
photos\3034.jpg,0,train
photos\3035.jpg,0,train
photos\3036.jpg,0,val
photos\3037.jpg,0,val
photos\3038.jpg,0,train
photos\3039.jpg,0,test
photos\3040.jpg,0,train
photos\3041.jpg,0,test
photos\3042.jpg,0,train
photos\3043.jpg,0,train
photos\3044.jpg,0,test
photos\3045.jpg,0,train
photos\3046.jpg,0,val
photos\3047.jpg,0,test
photos\3048.jpg,0,train
photos\3049.jpg,0,train
photos\3050.jpg,0,test
photos\3051.jpg,0,train
photos\3052.jpg,0,train
photos\3053.jpg,0,train
photos\3054.jpg,0,test
photos\3055.jpg,0,train
photos\3056.jpg,0,train
photos\3057.jpg,0,test
photos\3058.jpg,0,test
photos\3059.jpg,0,test
photos\3060.jpg,0,train
photos\3061.jpg,0,train
photos\3062.jpg,0,test
photos\3063.jpg,0,train
photos\3064.jpg,0,train
photos\3065.jpg,0,val
photos\3066.jpg,0,train
photos\3067.jpg,0,train
