photo_name,photo_path,label,split
CCO (5275).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5275).jpg,0,train
111 (1261).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1261).jpg,1,train
CCO (1084).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1084).jpg,0,train
CCO (437).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (437).jpg,0,train
bad_1597.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1597.jpg,1,train
CCO (2246).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2246).jpg,0,train
888 (1315).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1315).jpg,1,train
b (2264).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2264).jpg,1,train
888 (1124).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1124).jpg,1,train
888 (379).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (379).jpg,1,train
b (2050).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2050).jpg,1,train
CCO (2780).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2780).jpg,0,train
b (3865).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3865).jpg,1,train
111 (32).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (32).jpg,1,train
888 (1126).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1126).jpg,1,train
b (2394).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2394).jpg,1,train
CCO (1857).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1857).jpg,0,train
CCO (5440).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5440).jpg,0,train
CCO (5184).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5184).jpg,0,train
bad_698.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_698.jpg,1,train
CCO (5269).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5269).jpg,0,train
CCO (427).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (427).jpg,0,train
b (2089).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2089).jpg,1,train
bad_199.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_199.jpg,1,train
b (2950).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2950).jpg,1,train
111 (486).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (486).jpg,1,train
888 (1784).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1784).jpg,1,train
CCO (1972).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1972).jpg,0,train
111 (134).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (134).jpg,1,train
888 (1157).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1157).jpg,1,train
b (3437).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3437).jpg,1,train
b (3930).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3930).jpg,1,train
888 (1919).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1919).jpg,1,train
b (3952).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3952).jpg,1,train
111 (271).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (271).jpg,1,train
b (4679).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4679).jpg,1,train
CCO (3743).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3743).jpg,0,train
CCO (5287).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5287).jpg,0,train
111 (958).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (958).jpg,1,train
b (2165).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2165).jpg,1,train
CCO (1821).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1821).jpg,0,train
CCO (1811).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1811).jpg,0,train
CCO (571).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (571).jpg,0,train
CCO (3395).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3395).jpg,0,train
CCO (4286).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4286).jpg,0,train
b (4121).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4121).jpg,1,train
CCO (1164).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1164).jpg,0,train
888 (79).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (79).jpg,1,train
b (2999).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2999).jpg,1,train
bad_2086.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2086.jpg,1,train
CCO (5419).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5419).jpg,0,train
b (2704).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2704).jpg,1,train
b (4102).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4102).jpg,1,train
CCO (4522).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4522).jpg,0,train
b (4893).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4893).jpg,1,train
CCO (5084).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5084).jpg,0,train
888 (1409).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1409).jpg,1,train
CCO (3160).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3160).jpg,0,train
b (4711).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4711).jpg,1,train
CCO (2659).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2659).jpg,0,train
b (4410).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4410).jpg,1,train
bad_1948.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1948.jpg,1,train
b (3245).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3245).jpg,1,train
888 (889).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (889).jpg,1,train
CCO (2130).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2130).jpg,0,train
CCO (4292).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4292).jpg,0,train
bad_1751.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1751.jpg,1,train
888 (1540).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1540).jpg,1,train
CCO (2088).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2088).jpg,0,train
CCO (4680).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4680).jpg,0,train
CCO (716).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (716).jpg,0,train
b (4521).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4521).jpg,1,train
111 (265).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (265).jpg,1,train
888 (1596).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1596).jpg,1,train
888 (14).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (14).jpg,1,train
CCO (4371).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4371).jpg,0,train
bad_457.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_457.jpg,1,train
888 (1113).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1113).jpg,1,train
bad_2649.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2649.jpg,1,train
CCO (4960).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4960).jpg,0,train
CCO (5164).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5164).jpg,0,train
b (3705).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3705).jpg,1,train
CCO (2422).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2422).jpg,0,train
b (4925).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4925).jpg,1,train
b (3331).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3331).jpg,1,train
CCO (4632).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4632).jpg,0,train
b (2122).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2122).jpg,1,train
bad_2108.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2108.jpg,1,train
b (2921).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2921).jpg,1,train
CCO (3709).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3709).jpg,0,train
CCO (136).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (136).jpg,0,train
CCO (4975).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4975).jpg,0,train
bad_1961.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1961.jpg,1,train
CCO (4809).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4809).jpg,0,train
b (2948).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2948).jpg,1,train
CCO (3557).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3557).jpg,0,train
CCO (3542).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3542).jpg,0,train
CCO (2205).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2205).jpg,0,train
111 (1185).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1185).jpg,1,train
111 (825).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (825).jpg,1,train
CCO (1839).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1839).jpg,0,train
888 (1921).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1921).jpg,1,train
CCO (2512).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2512).jpg,0,train
888 (41).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (41).jpg,1,train
888 (1036).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1036).jpg,1,train
b (3993).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3993).jpg,1,train
CCO (799).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (799).jpg,0,train
111 (1388).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1388).jpg,1,train
CCO (4922).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4922).jpg,0,train
b (3016).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3016).jpg,1,train
bad_1499.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1499.jpg,1,train
CCO (1610).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1610).jpg,0,train
bad_2079.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2079.jpg,1,train
bad_72.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_72.jpg,1,train
888 (2019).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2019).jpg,1,train
888 (1914).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1914).jpg,1,train
888 (1973).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1973).jpg,1,train
888 (2090).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2090).jpg,1,train
CCO (4604).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4604).jpg,0,train
CCO (3981).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3981).jpg,0,train
bad_873.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_873.jpg,1,train
b (1946).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1946).jpg,1,train
CCO (184).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (184).jpg,0,train
888 (2162).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2162).jpg,1,train
b (4244).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4244).jpg,1,train
bad_2303.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2303.jpg,1,train
b (3482).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3482).jpg,1,train
bad_631.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_631.jpg,1,train
b (4524).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4524).jpg,1,train
bad_1196.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1196.jpg,1,train
b (4092).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4092).jpg,1,train
111 (309).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (309).jpg,1,train
CCO (5146).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5146).jpg,0,train
888 (807).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (807).jpg,1,train
CCO (896).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (896).jpg,0,train
CCO (2657).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2657).jpg,0,train
b (4132).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4132).jpg,1,train
888 (2043).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2043).jpg,1,train
bad_1882.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1882.jpg,1,train
CCO (2758).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2758).jpg,0,train
CCO (4853).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4853).jpg,0,train
888 (713).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (713).jpg,1,train
CCO (5426).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5426).jpg,0,train
111 (1036).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1036).jpg,1,train
b (3059).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3059).jpg,1,train
CCO (5130).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5130).jpg,0,train
b (3701).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3701).jpg,1,train
bad_2042.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2042.jpg,1,train
b (4716).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4716).jpg,1,train
888 (902).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (902).jpg,1,train
CCO (3836).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3836).jpg,0,train
b (4997).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4997).jpg,1,train
CCO (5396).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5396).jpg,0,train
CCO (484).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (484).jpg,0,train
b (3048).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3048).jpg,1,train
bad_877.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_877.jpg,1,train
CCO (3724).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3724).jpg,0,train
888 (1382).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1382).jpg,1,train
b (2739).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2739).jpg,1,train
888 (1110).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1110).jpg,1,train
111 (465).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (465).jpg,1,train
CCO (4831).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4831).jpg,0,train
b (4397).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4397).jpg,1,train
b (4973).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4973).jpg,1,train
CCO (4390).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4390).jpg,0,train
CCO (2558).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2558).jpg,0,train
888 (501).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (501).jpg,1,train
CCO (5295).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5295).jpg,0,train
CCO (1940).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1940).jpg,0,train
CCO (2540).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2540).jpg,0,train
888 (2147).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2147).jpg,1,train
888 (897).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (897).jpg,1,train
bad_2324.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_2324.jpg,1,train
CCO (3898).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3898).jpg,0,train
bad_590.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_590.jpg,1,train
888 (2142).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2142).jpg,1,train
bad_1297.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1297.jpg,1,train
bad_1107.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1107.jpg,1,train
888 (1325).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1325).jpg,1,train
bad_182.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_182.jpg,1,train
CCO (2243).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2243).jpg,0,train
bad_272.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_272.jpg,1,train
CCO (1196).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1196).jpg,0,train
bad_669.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_669.jpg,1,train
CCO (4582).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4582).jpg,0,train
CCO (5489).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5489).jpg,0,train
bad_450.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_450.jpg,1,train
bad_164.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_164.jpg,1,train
CCO (4231).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4231).jpg,0,train
CCO (506).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (506).jpg,0,train
CCO (3838).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3838).jpg,0,train
CCO (3068).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3068).jpg,0,train
888 (109).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (109).jpg,1,train
bad_177.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_177.jpg,1,train
bad_267.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_267.jpg,1,train
bad_45.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_45.jpg,1,train
111 (392).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (392).jpg,1,train
888 (1041).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1041).jpg,1,train
111 (11).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (11).jpg,1,train
888 (1510).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1510).jpg,1,train
888 (1376).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1376).jpg,1,train
888 (1074).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1074).jpg,1,train
CCO (854).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (854).jpg,0,train
CCO (5292).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5292).jpg,0,train
888 (1726).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1726).jpg,1,train
888 (414).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (414).jpg,1,train
b (4158).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4158).jpg,1,train
CCO (3939).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3939).jpg,0,train
888 (780).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (780).jpg,1,train
CCO (3780).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3780).jpg,0,train
b (1976).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1976).jpg,1,train
CCO (2823).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2823).jpg,0,train
CCO (543).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (543).jpg,0,train
b (2694).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2694).jpg,1,train
888 (598).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (598).jpg,1,train
111 (1448).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1448).jpg,1,train
888 (1218).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (1218).jpg,1,train
111 (618).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (618).jpg,1,train
CCO (2577).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2577).jpg,0,train
888 (235).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (235).jpg,1,train
888 (939).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (939).jpg,1,train
bad_1947.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1947.jpg,1,train
CCO (5254).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (5254).jpg,0,train
bad_1861.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_1861.jpg,1,train
111 (1122).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1122).jpg,1,train
b (3777).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (3777).jpg,1,train
bad_840.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_840.jpg,1,train
CCO (3189).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (3189).jpg,0,train
b (1956).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (1956).jpg,1,train
111 (1363).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1363).jpg,1,train
CCO (1614).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (1614).jpg,0,train
888 (2082).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/888 (2082).jpg,1,train
CCO (654).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (654).jpg,0,train
b (2395).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2395).jpg,1,train
111 (1270).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1270).jpg,1,train
bad_298.jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/bad_298.jpg,1,train
b (4846).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (4846).jpg,1,train
CCO (2136).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2136).jpg,0,train
111 (176).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (176).jpg,1,train
CCO (2040).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2040).jpg,0,train
111 (1395).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1395).jpg,1,train
b (2362).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/b (2362).jpg,1,train
111 (474).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (474).jpg,1,train
111 (1387).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (1387).jpg,1,train
CCO (4131).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4131).jpg,0,train
CCO (4599).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4599).jpg,0,train
111 (315).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Deepfake/111 (315).jpg,1,train
CCO (2737).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (2737).jpg,0,train
CCO (4274).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4274).jpg,0,train
CCO (4074).jpg,datasets/deepfake-vs-real-20k/Deep-vs-Real/Real/CCO (4074).jpg,0,train
